frame,left_hand_detection_confidence,right_hand_detection_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_thumb_cmc_x,left_thumb_cmc_y,left_thumb_cmc_z,left_thumb_mcp_x,left_thumb_mcp_y,left_thumb_mcp_z,left_thumb_ip_x,left_thumb_ip_y,left_thumb_ip_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z,left_index_mcp_x,left_index_mcp_y,left_index_mcp_z,left_index_pip_x,left_index_pip_y,left_index_pip_z,left_index_dip_x,left_index_dip_y,left_index_dip_z,left_index_tip_x,left_index_tip_y,left_index_tip_z,left_middle_mcp_x,left_middle_mcp_y,left_middle_mcp_z,left_middle_pip_x,left_middle_pip_y,left_middle_pip_z,left_middle_dip_x,left_middle_dip_y,left_middle_dip_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,left_ring_mcp_x,left_ring_mcp_y,left_ring_mcp_z,left_ring_pip_x,left_ring_pip_y,left_ring_pip_z,left_ring_dip_x,left_ring_dip_y,left_ring_dip_z,left_ring_tip_x,left_ring_tip_y,left_ring_tip_z,left_pinky_mcp_x,left_pinky_mcp_y,left_pinky_mcp_z,left_pinky_pip_x,left_pinky_pip_y,left_pinky_pip_z,left_pinky_dip_x,left_pinky_dip_y,left_pinky_dip_z,left_pinky_tip_x,left_pinky_tip_y,left_pinky_tip_z,right_wrist_x,right_wrist_y,right_wrist_z,right_thumb_cmc_x,right_thumb_cmc_y,right_thumb_cmc_z,right_thumb_mcp_x,right_thumb_mcp_y,right_thumb_mcp_z,right_thumb_ip_x,right_thumb_ip_y,right_thumb_ip_z,right_thumb_tip_x,right_thumb_tip_y,right_thumb_tip_z,right_index_mcp_x,right_index_mcp_y,right_index_mcp_z,right_index_pip_x,right_index_pip_y,right_index_pip_z,right_index_dip_x,right_index_dip_y,right_index_dip_z,right_index_tip_x,right_index_tip_y,right_index_tip_z,right_middle_mcp_x,right_middle_mcp_y,right_middle_mcp_z,right_middle_pip_x,right_middle_pip_y,right_middle_pip_z,right_middle_dip_x,right_middle_dip_y,right_middle_dip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,right_ring_mcp_x,right_ring_mcp_y,right_ring_mcp_z,right_ring_pip_x,right_ring_pip_y,right_ring_pip_z,right_ring_dip_x,right_ring_dip_y,right_ring_dip_z,right_ring_tip_x,right_ring_tip_y,right_ring_tip_z,right_pinky_mcp_x,right_pinky_mcp_y,right_pinky_mcp_z,right_pinky_pip_x,right_pinky_pip_y,right_pinky_pip_z,right_pinky_dip_x,right_pinky_dip_y,right_pinky_dip_z,right_pinky_tip_x,right_pinky_tip_y,right_pinky_tip_z
36,1.0000000000,1.0000000000,0.5470840931,0.7903045416,-0.0000000914,0.5263404250,0.7769425511,-0.0040820511,0.5033446550,0.7789557576,-0.0083887950,0.4824468493,0.7899638414,-0.0118783889,0.4662847519,0.7992761135,-0.0164534505,0.5141959786,0.7624846101,-0.0157397315,0.4926620722,0.7829973102,-0.0246479921,0.4832846522,0.8020097613,-0.0306352265,0.4783934653,0.8165858984,-0.0342696570,0.5263007879,0.7796916366,-0.0174200274,0.5024218559,0.8007093072,-0.0235698391,0.4901017249,0.8193118572,-0.0274711102,0.4835655093,0.8327919245,-0.0320115983,0.5362627506,0.7972332835,-0.0190980658,0.5151196718,0.8156379461,-0.0246564113,0.5035154819,0.8300337791,-0.0262743495,0.4956130981,0.8393880129,-0.0284578186,0.5442476273,0.8137688041,-0.0206951126,0.5274955034,0.8288547993,-0.0259901639,0.5183697939,0.8370595574,-0.0270430986,0.5108283162,0.8414014578,-0.0283701830,0.3954620659,0.5657075644,0.0000002277,0.4126782119,0.5536555648,-0.0056440672,0.4251202941,0.5294417143,-0.0097166942,0.4293312430,0.5084705949,-0.0147002609,0.4247888327,0.4904639125,-0.0190610979,0.4121558964,0.4889633954,-0.0090215579,0.4163717628,0.4549654126,-0.0176539421,0.4195205867,0.4332263172,-0.0218343232,0.4222960770,0.4152822196,-0.0236988161,0.3995306194,0.4888092875,-0.0116353203,0.4152800739,0.4701868892,-0.0221259501,0.4290613830,0.4588306546,-0.0255877208,0.4407136738,0.4515926540,-0.0258290209,0.3878056407,0.4966563284,-0.0149950366,0.4104869366,0.5030186176,-0.0277273357,0.4164701104,0.5233127475,-0.0277129412,0.4188556969,0.5385786295,-0.0235197768,0.3790891469,0.5114945769,-0.0189493895,0.3988096118,0.5164765120,-0.0273922458,0.4104233980,0.5274657011,-0.0263823234,0.4182670116,0.5375686288,-0.0227336045
37,1.0000000000,1.0000000000,0.5829550624,0.8020761013,0.0000000061,0.5575092435,0.8049435019,-0.0036904537,0.5309250355,0.8155923486,-0.0083710412,0.5090377927,0.8298885822,-0.0122441165,0.4925759435,0.8408433199,-0.0171078369,0.5417485237,0.7973406911,-0.0204286184,0.5231976509,0.8232637048,-0.0283474699,0.5148186088,0.8431313634,-0.0321478844,0.5090270042,0.8603595495,-0.0345978849,0.5578569174,0.8079072833,-0.0228655301,0.5398004055,0.8345280886,-0.0296967085,0.5298496485,0.8560701609,-0.0324188843,0.5228376985,0.8727848530,-0.0358846635,0.5726877451,0.8223426342,-0.0247527100,0.5563755035,0.8481231332,-0.0304293297,0.5458192825,0.8665470481,-0.0313493088,0.5375273228,0.8805777431,-0.0331402011,0.5862086415,0.8398408294,-0.0265488531,0.5735372901,0.8612799048,-0.0315269753,0.5638048649,0.8756116033,-0.0324935764,0.5554126501,0.8872324824,-0.0339104310,0.3990131319,0.6083834767,0.0000002008,0.4179609716,0.5927650928,-0.0046540215,0.4320435226,0.5695788860,-0.0087230522,0.4380478561,0.5515404940,-0.0137804300,0.4372270703,0.5353986025,-0.0183528978,0.4139714241,0.5281596184,-0.0104955016,0.4178459346,0.4984258115,-0.0196036343,0.4237684011,0.4799451530,-0.0249343868,0.4295137823,0.4652142823,-0.0279861968,0.4003901780,0.5301236510,-0.0140405148,0.4178038538,0.5182409286,-0.0248833988,0.4337176085,0.5136815310,-0.0284779482,0.4464755952,0.5133486390,-0.0292945281,0.3892296851,0.5419573784,-0.0182081424,0.4138662219,0.5513552427,-0.0302938689,0.4225124121,0.5677887201,-0.0309739448,0.4275475740,0.5812467337,-0.0283160564,0.3822022974,0.5612496734,-0.0229792837,0.4038469791,0.5686265826,-0.0313730314,0.4178419113,0.5773640871,-0.0316204764,0.4288249612,0.5861918926,-0.0295609999
38,1.0000000000,1.0000000000,0.6013205647,0.8329236507,0.0000000180,0.5750321150,0.8413377404,-0.0033512511,0.5492276549,0.8582999110,-0.0079060886,0.5273762941,0.8761380315,-0.0114715043,0.5104561448,0.8866280317,-0.0159758516,0.5633134246,0.8494352102,-0.0202854071,0.5487680435,0.8767692447,-0.0268816967,0.5431146026,0.8973239064,-0.0297279768,0.5390997529,0.9153169394,-0.0317262411,0.5805121064,0.8557610512,-0.0225497447,0.5664461255,0.8855429292,-0.0277476404,0.5592766404,0.9080084562,-0.0292953625,0.5539337397,0.9252445698,-0.0320742838,0.5973832011,0.8650460243,-0.0240932703,0.5855650902,0.8946977258,-0.0284262095,0.5773915052,0.9148967862,-0.0289177150,0.5702466369,0.9302882552,-0.0307610650,0.6136917472,0.8762085438,-0.0255405940,0.6071200371,0.9015200138,-0.0293682348,0.6007981896,0.9177355170,-0.0297676027,0.5947898626,0.9306366444,-0.0310159214,0.3988576531,0.6897767186,0.0000002683,0.4157908857,0.6855990887,-0.0073416857,0.4347051680,0.6861783266,-0.0139643811,0.4468715787,0.6963357925,-0.0193721745,0.4553422034,0.7087515593,-0.0247752108,0.4196353257,0.6685888767,-0.0216239952,0.4348573983,0.6717766523,-0.0312441587,0.4475554526,0.6837562919,-0.0372575819,0.4559001625,0.6973984241,-0.0407966636,0.4083897173,0.6797493100,-0.0232095085,0.4226263165,0.6934010983,-0.0327615440,0.4377078414,0.7099717855,-0.0363635831,0.4487857819,0.7235000730,-0.0385673791,0.3987008929,0.6954564452,-0.0246728938,0.4131484926,0.7132920623,-0.0339181498,0.4289893806,0.7293403149,-0.0356776416,0.4404929578,0.7421330214,-0.0361361615,0.3914253116,0.7132755518,-0.0265602153,0.4000211656,0.7328529358,-0.0338597447,0.4081327319,0.7445115447,-0.0343046673,0.4142964184,0.7537860870,-0.0339537673
39,1.0000000000,1.0000000000,0.6056270003,0.8454617262,0.0000000884,0.5807209015,0.8552279472,-0.0028694158,0.5556797981,0.8738785386,-0.0076556685,0.5342323780,0.8893109560,-0.0115684289,0.5159896016,0.8969312906,-0.0167707857,0.5685215592,0.8709101081,-0.0208581779,0.5545471907,0.9044402838,-0.0281229652,0.5479189754,0.9292676449,-0.0316003300,0.5435398221,0.9501422644,-0.0341258422,0.5849674344,0.8758311272,-0.0241327584,0.5696691871,0.9107754827,-0.0298767574,0.5618206859,0.9368475080,-0.0324321426,0.5568853021,0.9567781091,-0.0358707570,0.6021186709,0.8827056289,-0.0266057756,0.5885991454,0.9151253700,-0.0314211920,0.5798600912,0.9384880066,-0.0331850871,0.5727878809,0.9562543035,-0.0359042548,0.6190342903,0.8910721540,-0.0288209133,0.6125121117,0.9174330235,-0.0340315402,0.6064538360,0.9347131252,-0.0354644395,0.6012284756,0.9490132332,-0.0371470340,0.3946477473,0.8193165660,0.0000001192,0.4231742620,0.8267080784,-0.0076285778,0.4518523216,0.8414514661,-0.0127249490,0.4731074870,0.8594778776,-0.0169394650,0.4853811562,0.8792160153,-0.0202527978,0.4409784973,0.8342661262,-0.0176148880,0.4611181617,0.8627179265,-0.0278373491,0.4705549777,0.8853427768,-0.0325981565,0.4772085845,0.9045951366,-0.0352012962,0.4241757691,0.8453511596,-0.0186929069,0.4427246749,0.8770529628,-0.0285456609,0.4527278543,0.9008195996,-0.0323740281,0.4597235918,0.9201287627,-0.0349342600,0.4066919684,0.8593220115,-0.0201598033,0.4218351245,0.8898753524,-0.0304758921,0.4321318269,0.9126536250,-0.0337301046,0.4408310354,0.9302195907,-0.0350482054,0.3902262449,0.8735305667,-0.0219284631,0.3947974145,0.9015397429,-0.0301061682,0.3992500901,0.9201834202,-0.0329435878,0.4041794240,0.9366140962,-0.0343664959
40,1.0000000000,1.0000000000,0.6019032001,0.8503544331,0.0000001458,0.5778122544,0.8578384519,-0.0050889687,0.5526148081,0.8771890998,-0.0106422864,0.5317734480,0.8930619955,-0.0150701851,0.5142178535,0.9025795460,-0.0206547435,0.5643492937,0.8771986365,-0.0232844930,0.5507964492,0.9126479030,-0.0317030400,0.5446215272,0.9383770823,-0.0357705988,0.5405519009,0.9601905942,-0.0385277085,0.5812351108,0.8822680712,-0.0258666538,0.5665015578,0.9153693914,-0.0334028266,0.5585616231,0.9419067502,-0.0367169678,0.5534894466,0.9628652334,-0.0402110443,0.5992554426,0.8875170350,-0.0278514381,0.5870404840,0.9167379737,-0.0343861803,0.5781593919,0.9407169819,-0.0368494056,0.5709949136,0.9593943357,-0.0394771323,0.6170284152,0.8941637278,-0.0297692977,0.6098257899,0.9191393852,-0.0364748649,0.6044781804,0.9370949864,-0.0386249125,0.6001093388,0.9522040486,-0.0404355302,0.4039081037,0.8569464684,0.0000000970,0.4316393733,0.8648207188,-0.0076509807,0.4613305926,0.8778244257,-0.0135687161,0.4826004207,0.8915511370,-0.0188109018,0.4969206750,0.9068298936,-0.0234525874,0.4536517560,0.8790529370,-0.0185233168,0.4749900997,0.9083720446,-0.0292006433,0.4849400222,0.9292860031,-0.0343986377,0.4927407205,0.9478634596,-0.0375514179,0.4362665713,0.8900629282,-0.0205462221,0.4544652700,0.9232600927,-0.0311036110,0.4642390311,0.9469910264,-0.0357174389,0.4717384279,0.9674286842,-0.0388457999,0.4171744883,0.9014402032,-0.0229328200,0.4312316179,0.9307475686,-0.0343681276,0.4400687814,0.9529864788,-0.0383447185,0.4481933713,0.9716842771,-0.0401118621,0.3979395032,0.9128025174,-0.0255446099,0.4025883675,0.9386599660,-0.0344934240,0.4059026539,0.9563616514,-0.0372845531,0.4098584652,0.9734206796,-0.0387388542
41,1.0000000000,1.0000000000,0.6007630825,0.8513230085,0.0000001403,0.5771538019,0.8585706949,-0.0052815937,0.5518445373,0.8773322105,-0.0112408344,0.5312136412,0.8932705522,-0.0158920027,0.5138103962,0.9031412601,-0.0218383744,0.5639094114,0.8775107265,-0.0251778141,0.5508430600,0.9138914347,-0.0338363498,0.5453892946,0.9396255612,-0.0378677845,0.5417599082,0.9613710046,-0.0405526124,0.5809120536,0.8820225596,-0.0277940258,0.5665878057,0.9175677896,-0.0351679735,0.5590286851,0.9438983202,-0.0381707735,0.5542716384,0.9644052386,-0.0414876156,0.5990667343,0.8864614367,-0.0296824705,0.5872639418,0.9180254936,-0.0359995477,0.5789366961,0.9414712787,-0.0379937999,0.5719104409,0.9596254230,-0.0404125042,0.6169797182,0.8920621872,-0.0314922258,0.6102612019,0.9186612964,-0.0380494744,0.6047919393,0.9356715083,-0.0397039391,0.5998003483,0.9496362805,-0.0412076376,0.4121225178,0.8593562841,0.0000002804,0.4386247993,0.8659800291,-0.0066043963,0.4657686949,0.8780072331,-0.0131544210,0.4858065844,0.8932482004,-0.0181992054,0.5011331439,0.9080781937,-0.0229232274,0.4599421620,0.8835656643,-0.0240428168,0.4834041297,0.9136205316,-0.0367237218,0.4944336414,0.9374986291,-0.0434845686,0.5019586086,0.9576578736,-0.0474936068,0.4442783892,0.8935353756,-0.0261508189,0.4625003934,0.9260588288,-0.0382390954,0.4725117385,0.9510340691,-0.0435695723,0.4800529778,0.9700348973,-0.0469187908,0.4252132773,0.9032350183,-0.0279229823,0.4376168251,0.9293214083,-0.0395719446,0.4474919140,0.9505487084,-0.0435818471,0.4561677873,0.9675006270,-0.0455364436,0.4058236778,0.9119750261,-0.0295483060,0.4102230072,0.9358108640,-0.0396247059,0.4141779244,0.9522022009,-0.0424013510,0.4182768166,0.9672923684,-0.0434565544
42,1.0000000000,1.0000000000,0.6004131436,0.8509604335,0.0000001489,0.5770570040,0.8584976792,-0.0058739292,0.5522133112,0.8776874542,-0.0119910585,0.5314204693,0.8939008713,-0.0167058706,0.5137510896,0.9035634995,-0.0224967357,0.5658990145,0.8768484592,-0.0260251593,0.5514330268,0.9131535292,-0.0349188410,0.5451680422,0.9403920770,-0.0388266481,0.5412798524,0.9631049633,-0.0413729586,0.5823552608,0.8817934990,-0.0283903331,0.5668013692,0.9178981185,-0.0360988937,0.5587456226,0.9455263019,-0.0390574597,0.5541021228,0.9666119218,-0.0422612317,0.5998642445,0.8870393038,-0.0300164409,0.5868766904,0.9194781780,-0.0364998914,0.5780822039,0.9434410334,-0.0384636708,0.5712181926,0.9616644382,-0.0407890230,0.6171836257,0.8935122490,-0.0316477306,0.6096661091,0.9198272228,-0.0381818861,0.6040449142,0.9374065399,-0.0400164239,0.5994770527,0.9517427087,-0.0416420251,0.4114302099,0.8586942554,0.0000002428,0.4387992322,0.8640869260,-0.0048879511,0.4660963416,0.8781333566,-0.0101810656,0.4865272939,0.8944916725,-0.0144254342,0.5008308887,0.9100809097,-0.0183540042,0.4593210816,0.8861114383,-0.0205157660,0.4832816422,0.9181702137,-0.0325164720,0.4952452481,0.9429461360,-0.0393508598,0.5034211874,0.9635208845,-0.0434445553,0.4439475238,0.8957598209,-0.0231030378,0.4620110989,0.9285753369,-0.0338248797,0.4725261033,0.9537419081,-0.0386348963,0.4804911613,0.9729212523,-0.0416166633,0.4249226451,0.9052631259,-0.0253111050,0.4377242029,0.9327215552,-0.0351477563,0.4473871589,0.9537938237,-0.0380889289,0.4559569359,0.9705404043,-0.0394317918,0.4051876962,0.9137984514,-0.0274448916,0.4090938568,0.9379223585,-0.0364592820,0.4133577347,0.9538884163,-0.0385602899,0.4178625941,0.9689601064,-0.0390139334
43,1.0000000000,1.0000000000,0.6015881896,0.8488054872,0.0000001607,0.5773968101,0.8570687771,-0.0052860980,0.5528013706,0.8770506978,-0.0112780295,0.5324658155,0.8942776322,-0.0159744583,0.5148761272,0.9046552181,-0.0218722150,0.5642721057,0.8765724897,-0.0254579112,0.5502739549,0.9142364860,-0.0342104547,0.5444037318,0.9408155680,-0.0380607620,0.5408645868,0.9628576636,-0.0404597335,0.5813159347,0.8815978169,-0.0279381387,0.5656936169,0.9186965823,-0.0351825245,0.5576850176,0.9459114075,-0.0377115346,0.5527397990,0.9662151337,-0.0405483320,0.5996168256,0.8865909576,-0.0296895616,0.5864713788,0.9193447232,-0.0356487669,0.5779003501,0.9434018731,-0.0373604894,0.5710151196,0.9607795477,-0.0395212919,0.6177791953,0.8926078677,-0.0314013958,0.6103397012,0.9193828106,-0.0375792161,0.6050025225,0.9367783666,-0.0391503423,0.6005979776,0.9504236579,-0.0405318290,0.4115600884,0.8584623933,0.0000002561,0.4393695593,0.8638343811,-0.0057399431,0.4663657546,0.8769489527,-0.0112766176,0.4862572551,0.8936684728,-0.0157771651,0.4996555448,0.9103319049,-0.0197660923,0.4592612982,0.8843907714,-0.0211543478,0.4834281802,0.9190327525,-0.0331161320,0.4949684739,0.9442145824,-0.0391130969,0.5029692054,0.9643571973,-0.0423118025,0.4432752430,0.8934327960,-0.0234645829,0.4618610740,0.9285737872,-0.0349104740,0.4729566574,0.9547822475,-0.0396989994,0.4809891880,0.9744414687,-0.0423116796,0.4242329895,0.9028201103,-0.0255416576,0.4361608624,0.9309489131,-0.0365453921,0.4462011456,0.9527733326,-0.0404117815,0.4547393024,0.9700593948,-0.0419220328,0.4049513042,0.9117226601,-0.0275595840,0.4074836075,0.9372045398,-0.0373700261,0.4105640948,0.9545150995,-0.0401197113,0.4136339128,0.9704305530,-0.0407867804
44,1.0000000000,1.0000000000,0.6012976170,0.8500621915,0.0000001600,0.5777745247,0.8575807214,-0.0051069446,0.5532898903,0.8777735233,-0.0110303750,0.5328379273,0.8949463367,-0.0157136023,0.5149707794,0.9046334624,-0.0215570368,0.5643255711,0.8758699298,-0.0250420645,0.5503299236,0.9142783284,-0.0337417349,0.5443561077,0.9411376119,-0.0374389812,0.5409513712,0.9631091356,-0.0397662893,0.5807942152,0.8808282018,-0.0277191866,0.5648703575,0.9180303216,-0.0352575816,0.5564768314,0.9448953271,-0.0380375274,0.5513328314,0.9651313424,-0.0409904309,0.5989015698,0.8862246275,-0.0296685379,0.5861915350,0.9190068245,-0.0362069085,0.5774560571,0.9423243403,-0.0382847078,0.5702409148,0.9596511722,-0.0406022370,0.6169087887,0.8930113912,-0.0314791538,0.6097698212,0.9188091755,-0.0381322317,0.6043273211,0.9356750250,-0.0400041863,0.5994405150,0.9495458603,-0.0415980890,0.4114517272,0.8568795323,0.0000002575,0.4393568337,0.8640095592,-0.0056707584,0.4661240876,0.8771407008,-0.0119273737,0.4860267043,0.8937519789,-0.0172295906,0.4999593496,0.9103909135,-0.0221586023,0.4592745006,0.8832839727,-0.0228400007,0.4829856753,0.9179039001,-0.0359729752,0.4947779477,0.9436537623,-0.0428863131,0.5032531023,0.9648745060,-0.0469181128,0.4433165193,0.8915046453,-0.0258723535,0.4615887105,0.9262799621,-0.0386395343,0.4725745916,0.9527179003,-0.0442533158,0.4808873236,0.9734994769,-0.0476118512,0.4241213799,0.9001675844,-0.0286318548,0.4359319508,0.9276685119,-0.0410370678,0.4461349845,0.9495859146,-0.0456247404,0.4551688433,0.9676253200,-0.0477676317,0.4043040276,0.9088076949,-0.0312578157,0.4072207808,0.9333008528,-0.0422234572,0.4105431736,0.9502641559,-0.0456150919,0.4141328335,0.9664735794,-0.0469384901
45,1.0000000000,1.0000000000,0.6001828909,0.8521414399,0.0000001549,0.5768740177,0.8590043783,-0.0051315725,0.5523923635,0.8793417215,-0.0108152749,0.5323892832,0.8966837525,-0.0152340950,0.5146527886,0.9055484533,-0.0207270607,0.5641736388,0.8757749200,-0.0248191226,0.5504950285,0.9146550298,-0.0332544148,0.5443927646,0.9417842627,-0.0365499333,0.5407827497,0.9638482332,-0.0386379771,0.5806836486,0.8814354539,-0.0274653248,0.5642049313,0.9186785817,-0.0349079967,0.5556951165,0.9453706741,-0.0375250578,0.5505108237,0.9651395679,-0.0402829349,0.5986422896,0.8873100877,-0.0293746777,0.5862255692,0.9201588035,-0.0360882506,0.5778636932,0.9423279166,-0.0379949063,0.5707010031,0.9585018158,-0.0400610305,0.6162090302,0.8946937919,-0.0311169270,0.6100114584,0.9209518433,-0.0379260182,0.6049101353,0.9377375841,-0.0397280119,0.5998808742,0.9514997005,-0.0412033238,0.4115207791,0.8565033674,0.0000002518,0.4398080409,0.8635244370,-0.0055479831,0.4665060639,0.8777652383,-0.0114147477,0.4863038957,0.8945726752,-0.0163197722,0.5004675388,0.9107344151,-0.0208702385,0.4598813057,0.8850417137,-0.0211593658,0.4828226864,0.9187480211,-0.0335421525,0.4946910739,0.9435820580,-0.0403080545,0.5030423403,0.9643658996,-0.0443633087,0.4440044165,0.8933656216,-0.0239152107,0.4613424242,0.9272336364,-0.0353305936,0.4721164107,0.9529675245,-0.0405468158,0.4802948833,0.9733352065,-0.0438785516,0.4248854220,0.9016931057,-0.0264203083,0.4362626374,0.9296367764,-0.0372548215,0.4459730685,0.9510780573,-0.0409209654,0.4544085264,0.9685156941,-0.0427611656,0.4051158428,0.9092966914,-0.0289071910,0.4073913395,0.9334502220,-0.0388103686,0.4106394649,0.9500591755,-0.0415942557,0.4140083492,0.9659888148,-0.0425869897
46,1.0000000000,1.0000000000,0.5997573733,0.8496789932,0.0000001489,0.5770050883,0.8574763536,-0.0050354167,0.5525302887,0.8786669970,-0.0110120745,0.5324358344,0.8957998157,-0.0157494526,0.5144766569,0.9045532942,-0.0217464231,0.5635469556,0.8758313656,-0.0257197749,0.5501597524,0.9144892097,-0.0345288105,0.5442922711,0.9415708184,-0.0382510610,0.5407694578,0.9640057087,-0.0406307727,0.5805578232,0.8813329935,-0.0285614561,0.5648108721,0.9186470509,-0.0362077616,0.5565549135,0.9455983639,-0.0390540101,0.5515792966,0.9659695029,-0.0420737155,0.5990299582,0.8869765997,-0.0306002237,0.5859621167,0.9192161560,-0.0373503380,0.5772761703,0.9418253899,-0.0393357575,0.5703058839,0.9587254524,-0.0415410958,0.6172942519,0.8941189647,-0.0324565582,0.6095389128,0.9210749865,-0.0392356999,0.6032858491,0.9380422235,-0.0409698188,0.5976062417,0.9519314766,-0.0424678326,0.4126342237,0.8548053503,0.0000002488,0.4408546984,0.8631116152,-0.0051774601,0.4672361612,0.8776627183,-0.0112666711,0.4864798486,0.8941649199,-0.0163910110,0.5000263453,0.9107502103,-0.0212302674,0.4603128135,0.8847348690,-0.0216894709,0.4825610816,0.9185895324,-0.0341952071,0.4941996634,0.9434747100,-0.0410137288,0.5025112629,0.9641559720,-0.0451139212,0.4440887570,0.8926919103,-0.0247422196,0.4613389671,0.9281732440,-0.0360927768,0.4719757736,0.9544964433,-0.0411491804,0.4801139235,0.9751127958,-0.0444143601,0.4245680571,0.9001736641,-0.0274635106,0.4372071326,0.9298687577,-0.0384055339,0.4465521872,0.9517004490,-0.0419902354,0.4545641243,0.9692025781,-0.0437715463,0.4044151306,0.9068924785,-0.0300818719,0.4076116979,0.9310447574,-0.0403782837,0.4108845294,0.9479250312,-0.0432896093,0.4140137136,0.9640045166,-0.0443023406
47,1.0000000000,1.0000000000,0.6005740762,0.8506934643,0.0000001650,0.5771791339,0.8587906957,-0.0056498405,0.5525757670,0.8790683746,-0.0118039567,0.5323117971,0.8962420821,-0.0167388413,0.5143143535,0.9053495526,-0.0228158422,0.5649002194,0.8747240305,-0.0253788643,0.5514315963,0.9126305580,-0.0343133435,0.5450716615,0.9398344159,-0.0383058004,0.5410422087,0.9624077678,-0.0408631563,0.5818954110,0.8798162937,-0.0278694872,0.5666269660,0.9159667492,-0.0357693322,0.5580419302,0.9434968233,-0.0387011953,0.5526116490,0.9645708203,-0.0418083556,0.6000279188,0.8858370781,-0.0296938159,0.5866764784,0.9180051684,-0.0362532586,0.5780453682,0.9417291284,-0.0378767587,0.5712587833,0.9595306516,-0.0398481302,0.6179780960,0.8936831355,-0.0315335318,0.6089032888,0.9196036458,-0.0376046374,0.6021260619,0.9364329576,-0.0389300250,0.5965391397,0.9501047730,-0.0402430147,0.4128964543,0.8563085198,0.0000002354,0.4410158396,0.8642539382,-0.0053503886,0.4673339725,0.8784589767,-0.0112487404,0.4867000878,0.8943569660,-0.0162838232,0.5001341105,0.9101465344,-0.0210836269,0.4602017701,0.8863863349,-0.0213683248,0.4824489951,0.9191645384,-0.0338845365,0.4941812754,0.9431414008,-0.0406624377,0.5028323531,0.9632813334,-0.0447948016,0.4449359179,0.8949174881,-0.0243119281,0.4611953795,0.9291224480,-0.0358847976,0.4713511169,0.9544315934,-0.0409768745,0.4791077077,0.9742769003,-0.0442063399,0.4260450900,0.9025318623,-0.0270292517,0.4366789162,0.9305080175,-0.0380607918,0.4455908835,0.9514610171,-0.0416775830,0.4533986747,0.9683475494,-0.0434585735,0.4059302807,0.9089691639,-0.0297058541,0.4078593850,0.9319013357,-0.0398366041,0.4112736285,0.9476887584,-0.0428413190,0.4148110151,0.9628017545,-0.0440053567
48,1.0000000000,1.0000000000,0.5995745063,0.8514131904,0.0000001526,0.5765858293,0.8587752581,-0.0050739679,0.5526129603,0.8789910078,-0.0111129303,0.5330332518,0.8963617682,-0.0159268193,0.5159612298,0.9059133530,-0.0220129304,0.5635355711,0.8754652739,-0.0258579850,0.5503336787,0.9136868715,-0.0349163488,0.5444384813,0.9403177500,-0.0387851819,0.5406857133,0.9623062015,-0.0412571207,0.5805042386,0.8805595040,-0.0287564080,0.5651651621,0.9183226228,-0.0367533155,0.5566794872,0.9452270865,-0.0398327410,0.5513763428,0.9656025767,-0.0430113971,0.5986959934,0.8860595226,-0.0308617968,0.5859860778,0.9191196561,-0.0378202610,0.5772277117,0.9421368837,-0.0400455408,0.5701060295,0.9595348835,-0.0423985906,0.6165363789,0.8929271698,-0.0327941403,0.6088098884,0.9193941355,-0.0396963060,0.6026443243,0.9363538027,-0.0416529812,0.5971503854,0.9504414797,-0.0433213338,0.4127544761,0.8544972539,0.0000002354,0.4401043653,0.8621907830,-0.0046991808,0.4665862918,0.8775916100,-0.0104236109,0.4863104820,0.8937078118,-0.0151986741,0.4997329116,0.9102236032,-0.0197256431,0.4600490332,0.8851537704,-0.0216817930,0.4830320477,0.9176810980,-0.0344374329,0.4941792786,0.9420474768,-0.0414814577,0.5019230247,0.9623301625,-0.0456336029,0.4444527626,0.8926185966,-0.0246309917,0.4615328014,0.9276777506,-0.0359102152,0.4717849791,0.9537529945,-0.0407021642,0.4798497856,0.9739912748,-0.0436315797,0.4251336753,0.8996503949,-0.0272433050,0.4366430342,0.9278068542,-0.0375416055,0.4456952810,0.9502005577,-0.0409496389,0.4536044598,0.9684388638,-0.0426335149,0.4049583375,0.9059501290,-0.0297547095,0.4074330032,0.9297485948,-0.0394235812,0.4109392166,0.9462439418,-0.0422051474,0.4144262969,0.9622612000,-0.0431667157
